id_envio;corredor_de_armazenagem;metodo_de_envio;ligações_do_cliente;avaliação_do_cliente;preço;qtd_itens;importancia;genero;desconto;peso_g;Chegou_no_tempo;Destino;DataEnvio;dataEntrega;avaliacaoEntrega
6643;D;PAC;3;4;244;3;medium;M;2;5389;0;Mato Grosso;sexta-feira, 24 de janeiro de 2020;segunda-feira, 10 de fevereiro de 2020;1
6644;F;PAC;5;1;183;3;low;F;10;5023;0;Rio Grande do Sul;segunda-feira, 16 de maio de 2022;domingo, 29 de maio de 2022;1
6645;A;PAC;4;3;258;2;low;F;3;4555;0;Santa Catarina;sexta-feira, 14 de outubro de 2022;sábado, 5 de novembro de 2022;3
6646;B;PAC;6;2;168;2;low;M;3;5853;0;Ceará;quarta-feira, 4 de novembro de 2020;sábado, 21 de novembro de 2020;1
6647;C;PAC;5;1;161;2;medium;F;10;4108;1;Tocantins;sexta-feira, 25 de fevereiro de 2022;terça-feira, 1 de março de 2022;4
6648;F;PAC;4;2;246;2;low;M;2;4497;1;Mato Grosso;sexta-feira, 11 de dezembro de 2020;terça-feira, 15 de dezembro de 2020;5
6649;D;PAC;3;3;232;4;medium;M;3;5828;0;Mato Grosso;segunda-feira, 30 de março de 2020;quinta-feira, 16 de abril de 2020;1
6650;F;PAC;3;3;155;2;medium;F;5;5577;0;Paraíba;domingo, 2 de julho de 2023;domingo, 9 de julho de 2023;0
6651;A;PAC;5;5;162;2;medium;M;6;5868;0;Amazonas;segunda-feira, 23 de novembro de 2020;sexta-feira, 11 de dezembro de 2020;2
6652;B;PAC;4;3;123;4;medium;M;6;4166;0;Ceará;quinta-feira, 16 de junho de 2022;terça-feira, 26 de julho de 2022;3
6653;C;PAC;3;4;235;2;low;F;10;4575;0;São Paulo;sexta-feira, 30 de dezembro de 2022;sexta-feira, 6 de janeiro de 2023;2
6654;F;PAC;5;1;179;2;low;F;3;5417;0;Alagoas;domingo, 11 de junho de 2023;quinta-feira, 22 de junho de 2023;3
6655;D;PAC;3;5;202;2;medium;M;3;5746;1;Amazonas;segunda-feira, 29 de maio de 2023;sexta-feira, 2 de junho de 2023;5
6656;F;PAC;4;5;272;2;medium;F;1;5378;0;Rio de Janeiro;segunda-feira, 1 de novembro de 2021;sexta-feira, 19 de novembro de 2021;2
6657;A;PAC;4;2;185;3;medium;M;1;5338;0;Pará;terça-feira, 4 de abril de 2023;domingo, 16 de abril de 2023;3
6658;B;PAC;3;3;188;2;medium;F;2;4336;0;Pernambuco;quinta-feira, 24 de junho de 2021;quinta-feira, 8 de julho de 2021;0
6659;C;PAC;3;2;250;4;low;F;3;5449;1;Tocantins;quinta-feira, 29 de junho de 2023;sábado, 1 de julho de 2023;4
6660;F;PAC;5;3;224;4;low;M;7;4553;0;Paraná;segunda-feira, 31 de agosto de 2020;quinta-feira, 17 de setembro de 2020;3
6661;D;PAC;4;1;261;3;low;F;10;5943;0;Roraima;terça-feira, 24 de setembro de 2024;sábado, 12 de outubro de 2024;1
6662;F;PAC;3;1;200;2;medium;M;8;4337;0;Rio Grande do Norte;quarta-feira, 25 de novembro de 2020;segunda-feira, 7 de dezembro de 2020;3
6663;A;PAC;4;1;200;4;medium;M;3;5837;0;Distrito Federal;quarta-feira, 20 de setembro de 2023;sexta-feira, 6 de outubro de 2023;0
6664;B;PAC;2;1;143;3;low;M;4;4512;0;Goiás;sábado, 4 de dezembro de 2021;terça-feira, 21 de dezembro de 2021;2
6665;C;PAC;3;4;199;3;low;M;7;5089;0;#REF!;quarta-feira, 12 de abril de 2023;domingo, 23 de abril de 2023;0
6666;F;PAC;4;5;157;3;medium;M;2;5791;1;Rondônia;segunda-feira, 8 de março de 2021;terça-feira, 9 de março de 2021;5
6667;D;PAC;3;2;225;3;high;M;5;4304;1;Rio Grande do Norte;quinta-feira, 13 de abril de 2023;sexta-feira, 14 de abril de 2023;4
6668;F;PAC;3;3;152;2;medium;M;3;4193;1;#REF!;segunda-feira, 3 de agosto de 2020;quarta-feira, 5 de agosto de 2020;5
6669;A;PAC;4;4;236;2;medium;F;6;5101;1;Rondônia;sábado, 4 de dezembro de 2021;domingo, 5 de dezembro de 2021;5
6670;B;PAC;3;1;266;5;low;M;1;5459;0;Tocantins;sexta-feira, 12 de junho de 2020;segunda-feira, 20 de julho de 2020;3
6671;C;PAC;3;2;243;4;medium;M;4;4410;1;Espírito Santo;domingo, 14 de março de 2021;sexta-feira, 19 de março de 2021;4
6672;F;PAC;4;5;224;6;high;F;5;5659;1;Ceará;sexta-feira, 6 de agosto de 2021;quarta-feira, 11 de agosto de 2021;4
6673;D;PAC;3;5;153;4;low;F;10;5897;0;Rondônia;segunda-feira, 8 de novembro de 2021;sábado, 11 de dezembro de 2021;2
6674;F;PAC;4;2;232;3;medium;F;7;5737;1;#REF!;sábado, 22 de junho de 2024;quinta-feira, 27 de junho de 2024;4
6675;A;PAC;3;3;253;3;medium;M;5;4754;1;Pará;quarta-feira, 10 de agosto de 2022;sexta-feira, 12 de agosto de 2022;4
6676;B;PAC;3;3;150;3;low;M;5;5328;0;Amazonas;terça-feira, 28 de fevereiro de 2023;quinta-feira, 6 de abril de 2023;0
6677;C;PAC;4;3;198;2;low;M;5;5724;1;Piauí;segunda-feira, 5 de outubro de 2020;terça-feira, 6 de outubro de 2020;4
6678;F;PAC;4;4;231;3;low;M;9;4305;1;Santa Catarina;domingo, 20 de junho de 2021;quarta-feira, 23 de junho de 2021;5
6679;D;PAC;3;5;135;2;medium;F;9;5614;1;Rio Grande do Norte;quinta-feira, 28 de julho de 2022;segunda-feira, 1 de agosto de 2022;5
6680;F;PAC;5;4;153;3;low;M;5;4711;1;Sergipe;quarta-feira, 29 de novembro de 2023;sexta-feira, 1 de dezembro de 2023;4
6681;A;PAC;4;2;201;2;low;M;3;4869;1;Espírito Santo;sexta-feira, 26 de junho de 2020;segunda-feira, 29 de junho de 2020;5
6682;B;PAC;4;4;273;2;medium;M;6;5676;1;Distrito Federal;domingo, 15 de outubro de 2023;quarta-feira, 18 de outubro de 2023;5
6683;C;PAC;5;4;245;3;high;M;4;4298;0;Rio Grande do Norte;terça-feira, 18 de junho de 2024;sexta-feira, 26 de julho de 2024;2
6684;F;PAC;4;4;157;2;low;M;9;4491;1;Pará;terça-feira, 21 de janeiro de 2020;sexta-feira, 24 de janeiro de 2020;4
6685;D;PAC;4;3;150;2;high;F;8;4965;1;Amazonas;segunda-feira, 2 de outubro de 2023;quarta-feira, 4 de outubro de 2023;4
6686;F;PAC;3;3;243;2;low;M;3;4675;1;Mato Grosso do Sul;quarta-feira, 22 de junho de 2022;sábado, 25 de junho de 2022;5
6687;A;sedex;4;5;105;5;high;M;4;5824;1;Paraná;terça-feira, 2 de junho de 2020;sexta-feira, 5 de junho de 2020;4
6688;B;sedex;5;4;221;5;low;M;6;5059;0;Goiás;quinta-feira, 2 de abril de 2020;sábado, 9 de maio de 2020;1
6689;C;sedex;3;1;236;6;medium;F;10;4858;0;Roraima;quarta-feira, 7 de outubro de 2020;sexta-feira, 30 de outubro de 2020;2
6690;F;sedex;4;4;263;3;medium;M;5;4193;0;Maranhão;segunda-feira, 21 de novembro de 2022;segunda-feira, 19 de dezembro de 2022;2
6691;D;sedex;3;3;213;2;low;M;10;5495;0;Espírito Santo;terça-feira, 5 de abril de 2022;sexta-feira, 6 de maio de 2022;3
6692;F;sedex;6;1;259;3;low;F;3;5683;0;Santa Catarina;terça-feira, 18 de outubro de 2022;quinta-feira, 17 de novembro de 2022;2
6693;A;sedex;4;2;190;3;medium;M;7;4766;0;Santa Catarina;quarta-feira, 18 de maio de 2022;quarta-feira, 25 de maio de 2022;3
6694;B;sedex;3;5;213;4;medium;M;9;5550;1;Maranhão;sexta-feira, 6 de novembro de 2020;domingo, 8 de novembro de 2020;4
6695;C;sedex;5;3;261;4;medium;F;5;4623;1;Santa Catarina;domingo, 8 de novembro de 2020;quarta-feira, 11 de novembro de 2020;5
6696;F;sedex;3;5;254;3;medium;M;5;4946;0;Maranhão;terça-feira, 12 de outubro de 2021;domingo, 24 de outubro de 2021;0
6697;D;sedex;3;4;151;4;medium;F;1;4587;1;Amazonas;quarta-feira, 12 de julho de 2023;domingo, 16 de julho de 2023;4
6698;F;sedex;5;1;187;4;medium;F;9;5657;1;Mato Grosso do Sul;sexta-feira, 18 de junho de 2021;segunda-feira, 21 de junho de 2021;4
6699;A;sedex;4;5;139;2;medium;F;1;4606;0;Rondônia;domingo, 15 de setembro de 2024;quinta-feira, 3 de outubro de 2024;2
6700;B;sedex;5;2;173;2;high;F;10;4741;0;Amazonas;domingo, 10 de março de 2024;quarta-feira, 10 de abril de 2024;1
6701;C;sedex;3;3;136;3;low;M;10;5175;0;Paraná;sábado, 10 de agosto de 2024;domingo, 8 de setembro de 2024;0
6702;F;sedex;4;1;272;4;high;M;1;5597;0;Alagoas;domingo, 11 de agosto de 2024;segunda-feira, 16 de setembro de 2024;3
6703;D;sedex;6;4;116;3;low;M;6;4649;0;Goiás;quarta-feira, 18 de dezembro de 2024;domingo, 19 de janeiro de 2025;1
6704;F;sedex;4;2;181;3;low;M;10;4212;1;Roraima;domingo, 12 de abril de 2020;quarta-feira, 15 de abril de 2020;5
6705;A;sedex;5;3;230;3;medium;M;4;4914;1;Mato Grosso;terça-feira, 17 de maio de 2022;quinta-feira, 19 de maio de 2022;4
6706;B;sedex;2;5;127;3;medium;F;3;5964;0;Rio de Janeiro;terça-feira, 25 de julho de 2023;sábado, 19 de agosto de 2023;3
6707;C;sedex;3;1;182;3;low;M;2;5760;0;Mato Grosso do Sul;segunda-feira, 31 de agosto de 2020;sábado, 26 de setembro de 2020;3
6708;F;sedex;3;1;186;2;medium;F;7;4556;0;Rio Grande do Norte;segunda-feira, 25 de outubro de 2021;quarta-feira, 17 de novembro de 2021;3
6709;D;Transportadora;5;1;271;4;low;M;3;4610;1;Roraima;sábado, 3 de dezembro de 2022;terça-feira, 6 de dezembro de 2022;5
6710;F;Transportadora;5;3;171;2;medium;F;1;5385;1;Santa Catarina;domingo, 25 de abril de 2021;terça-feira, 27 de abril de 2021;4
6711;A;Transportadora;4;3;238;2;medium;F;2;5328;0;Distrito Federal;terça-feira, 17 de janeiro de 2023;sexta-feira, 27 de janeiro de 2023;3
6712;B;Transportadora;4;4;184;3;low;M;8;4453;1;Goiás;segunda-feira, 15 de março de 2021;terça-feira, 16 de março de 2021;4
6713;C;Transportadora;5;2;214;2;low;F;8;4767;0;Distrito Federal;domingo, 26 de fevereiro de 2023;segunda-feira, 27 de março de 2023;2
6714;F;Transportadora;4;4;279;6;medium;M;5;4898;1;Espírito Santo;segunda-feira, 31 de outubro de 2022;sábado, 5 de novembro de 2022;4
6715;D;Transportadora;3;2;168;4;low;F;1;4184;1;Pará;domingo, 16 de janeiro de 2022;quarta-feira, 19 de janeiro de 2022;4
6716;F;Transportadora;6;4;221;5;medium;M;8;4511;1;Bahia;quarta-feira, 13 de janeiro de 2021;sexta-feira, 15 de janeiro de 2021;4
6717;A;Transportadora;3;5;260;3;medium;M;7;5379;1;Rio de Janeiro;segunda-feira, 13 de junho de 2022;quinta-feira, 16 de junho de 2022;4
6718;B;Transportadora;4;3;204;3;medium;M;2;5010;0;Bahia;sexta-feira, 1 de outubro de 2021;terça-feira, 12 de outubro de 2021;3
6719;C;Transportadora;4;2;142;3;medium;F;6;4918;0;Pará;sábado, 18 de janeiro de 2020;quarta-feira, 19 de fevereiro de 2020;3
6720;F;Transportadora;4;3;178;3;medium;M;3;5669;0;Bahia;sábado, 30 de janeiro de 2021;sábado, 27 de fevereiro de 2021;3
6721;D;Transportadora;2;1;203;3;medium;M;6;4234;0;#REF!;quinta-feira, 30 de abril de 2020;domingo, 24 de maio de 2020;2
6722;F;Transportadora;4;2;180;4;medium;M;9;4329;0;Ceará;domingo, 12 de setembro de 2021;sábado, 16 de outubro de 2021;1
6723;A;Transportadora;4;4;193;3;medium;F;3;4596;0;Distrito Federal;quarta-feira, 14 de outubro de 2020;segunda-feira, 19 de outubro de 2020;1
6724;B;Transportadora;5;4;99;2;high;F;4;4259;0;Paraíba;segunda-feira, 2 de janeiro de 2023;quinta-feira, 19 de janeiro de 2023;0
6725;C;Transportadora;3;1;250;3;low;M;1;4347;0;Goiás;domingo, 7 de junho de 2020;sexta-feira, 26 de junho de 2020;2
6726;F;Transportadora;4;1;152;3;medium;F;3;4250;1;Rondônia;terça-feira, 2 de agosto de 2022;domingo, 7 de agosto de 2022;5
6727;D;Transportadora;4;1;265;2;low;F;10;5418;1;Roraima;domingo, 15 de novembro de 2020;terça-feira, 17 de novembro de 2020;5
6728;F;Transportadora;2;3;226;2;medium;M;2;4566;0;Paraíba;segunda-feira, 27 de março de 2023;domingo, 30 de abril de 2023;2
6729;A;Transportadora;3;3;234;3;low;M;3;4405;0;Minas Gerais;sexta-feira, 14 de julho de 2023;sexta-feira, 18 de agosto de 2023;0
6730;B;Transportadora;4;3;225;2;high;F;4;4732;0;Sergipe;sábado, 18 de maio de 2024;segunda-feira, 24 de junho de 2024;3
6731;C;PAC;3;5;161;2;medium;M;9;4623;0;Mato Grosso;sábado, 14 de outubro de 2023;sábado, 18 de novembro de 2023;2
6732;F;PAC;5;2;246;3;medium;F;10;5110;0;Paraíba;quinta-feira, 5 de setembro de 2024;terça-feira, 24 de setembro de 2024;3
6733;D;PAC;4;5;162;3;medium;F;10;4850;1;Rio Grande do Sul;domingo, 10 de março de 2024;terça-feira, 12 de março de 2024;4
6734;F;PAC;4;4;135;3;medium;M;2;5016;0;#REF!;sexta-feira, 24 de abril de 2020;quarta-feira, 13 de maio de 2020;0
6735;A;PAC;4;3;201;2;low;F;10;4875;0;Pará;quinta-feira, 13 de janeiro de 2022;terça-feira, 25 de janeiro de 2022;0
6736;B;PAC;6;4;235;6;low;M;1;5533;1;Pernambuco;quinta-feira, 11 de maio de 2023;sexta-feira, 12 de maio de 2023;4
6737;C;PAC;5;2;214;2;low;F;10;5192;0;Tocantins;segunda-feira, 13 de maio de 2024;domingo, 9 de junho de 2024;2
6738;F;PAC;6;3;245;5;medium;F;8;5678;1;Piauí;domingo, 10 de novembro de 2024;segunda-feira, 11 de novembro de 2024;5
6739;D;PAC;5;5;192;2;low;M;10;5564;0;Ceará;sexta-feira, 5 de maio de 2023;sábado, 3 de junho de 2023;1
6740;F;PAC;5;5;179;5;low;M;3;4333;1;Tocantins;sábado, 17 de fevereiro de 2024;quinta-feira, 22 de fevereiro de 2024;4
6741;A;PAC;6;3;210;4;medium;M;9;5440;0;Ceará;sexta-feira, 25 de fevereiro de 2022;quinta-feira, 24 de março de 2022;2
6742;B;PAC;3;2;209;2;medium;F;2;4635;0;Mato Grosso;quinta-feira, 10 de outubro de 2024;sábado, 2 de novembro de 2024;2
6743;C;PAC;4;2;200;3;medium;M;7;4323;0;Maranhão;quarta-feira, 20 de maio de 2020;segunda-feira, 25 de maio de 2020;2
6744;F;PAC;6;3;165;5;medium;M;5;4871;0;Santa Catarina;segunda-feira, 26 de julho de 2021;quinta-feira, 2 de setembro de 2021;2
6745;D;PAC;3;5;168;3;medium;M;7;4296;0;Pernambuco;sexta-feira, 16 de setembro de 2022;sábado, 8 de outubro de 2022;2
6746;F;PAC;4;4;203;2;low;F;10;5192;0;Bahia;sexta-feira, 1 de novembro de 2024;quinta-feira, 21 de novembro de 2024;0
6747;A;PAC;4;5;202;3;medium;M;8;5416;0;Distrito Federal;domingo, 16 de fevereiro de 2020;quinta-feira, 27 de fevereiro de 2020;2
6748;B;PAC;4;2;266;3;medium;F;2;5252;1;São Paulo;sábado, 18 de janeiro de 2020;quarta-feira, 22 de janeiro de 2020;5
6749;C;PAC;2;1;248;6;low;F;2;5182;0;Acre;quarta-feira, 12 de fevereiro de 2020;quarta-feira, 11 de março de 2020;0
6750;F;PAC;5;3;173;3;low;M;5;5395;0;Piauí;quinta-feira, 9 de fevereiro de 2023;domingo, 19 de março de 2023;2
6751;D;PAC;2;4;156;3;medium;F;8;5668;1;Pará;domingo, 13 de outubro de 2024;quinta-feira, 17 de outubro de 2024;5
6752;F;PAC;3;5;109;2;high;M;2;5978;1;Amazonas;sexta-feira, 8 de julho de 2022;quarta-feira, 13 de julho de 2022;5
6753;A;PAC;3;4;250;3;low;M;6;4830;1;Acre;sexta-feira, 24 de junho de 2022;quarta-feira, 29 de junho de 2022;4
6754;B;PAC;2;4;195;4;medium;M;3;5641;1;Ceará;sábado, 13 de janeiro de 2024;segunda-feira, 15 de janeiro de 2024;4
6755;C;PAC;4;1;160;5;low;F;10;4018;1;Amazonas;terça-feira, 11 de maio de 2021;quinta-feira, 13 de maio de 2021;4
6756;F;PAC;2;5;189;3;low;F;5;5320;0;Bahia;sexta-feira, 9 de junho de 2023;sábado, 1 de julho de 2023;0
6757;D;PAC;4;3;239;3;medium;M;9;5897;1;Rondônia;domingo, 24 de janeiro de 2021;quarta-feira, 27 de janeiro de 2021;5
6758;F;PAC;3;3;204;2;medium;F;5;5399;0;Mato Grosso do Sul;sábado, 23 de setembro de 2023;sexta-feira, 13 de outubro de 2023;2
6759;A;PAC;4;5;156;3;low;M;5;4610;0;Goiás;sexta-feira, 9 de agosto de 2024;segunda-feira, 9 de setembro de 2024;2
6760;B;PAC;5;2;192;3;high;F;7;5695;1;Pará;segunda-feira, 9 de outubro de 2023;sábado, 14 de outubro de 2023;4
6761;C;PAC;4;2;233;2;low;M;7;5546;1;Rio de Janeiro;sábado, 22 de agosto de 2020;segunda-feira, 24 de agosto de 2020;4
6762;F;PAC;5;3;253;3;low;F;3;5944;1;Mato Grosso;terça-feira, 20 de agosto de 2024;quinta-feira, 22 de agosto de 2024;5
6763;D;PAC;2;1;277;6;low;M;10;4165;0;Ceará;sexta-feira, 24 de junho de 2022;domingo, 10 de julho de 2022;2
6764;F;PAC;4;2;211;2;low;F;9;5883;1;Pernambuco;terça-feira, 11 de maio de 2021;sexta-feira, 14 de maio de 2021;4
6765;A;PAC;6;4;172;6;medium;F;10;5554;1;Minas Gerais;terça-feira, 23 de julho de 2024;sábado, 27 de julho de 2024;5
6766;B;PAC;5;4;211;4;low;F;4;4498;1;Mato Grosso;sábado, 22 de abril de 2023;domingo, 23 de abril de 2023;5
6767;C;PAC;2;3;248;4;high;F;2;4521;0;Goiás;quinta-feira, 12 de maio de 2022;sábado, 18 de junho de 2022;2
6768;F;PAC;3;4;176;3;medium;M;4;5623;0;Mato Grosso do Sul;sábado, 7 de outubro de 2023;sexta-feira, 10 de novembro de 2023;0
6769;D;PAC;4;1;100;6;medium;M;6;5841;0;Amazonas;domingo, 15 de agosto de 2021;sábado, 21 de agosto de 2021;0
6770;F;PAC;5;5;195;4;low;F;1;4393;1;Minas Gerais;domingo, 30 de agosto de 2020;quarta-feira, 2 de setembro de 2020;4
6771;A;PAC;3;2;137;3;low;F;4;5617;0;Espírito Santo;quinta-feira, 22 de abril de 2021;domingo, 30 de maio de 2021;1
6772;B;PAC;4;4;195;4;medium;M;2;5464;0;Goiás;segunda-feira, 20 de março de 2023;terça-feira, 28 de março de 2023;0
6773;C;PAC;2;5;185;3;low;F;9;5810;0;Roraima;quarta-feira, 6 de julho de 2022;quarta-feira, 10 de agosto de 2022;2
6774;F;PAC;3;1;250;2;medium;F;9;4753;0;Pará;sexta-feira, 5 de julho de 2024;sexta-feira, 19 de julho de 2024;0
6775;D;PAC;3;2;150;3;low;M;2;4660;1;Paraíba;domingo, 4 de dezembro de 2022;terça-feira, 6 de dezembro de 2022;4
6776;F;PAC;3;1;166;3;medium;F;9;4251;0;Piauí;quinta-feira, 20 de junho de 2024;sábado, 6 de julho de 2024;3
6777;A;PAC;4;5;257;2;medium;M;5;4127;0;Minas Gerais;domingo, 19 de abril de 2020;sexta-feira, 15 de maio de 2020;2
6778;B;PAC;5;1;249;3;medium;F;5;4392;0;Acre;sábado, 9 de março de 2024;segunda-feira, 15 de abril de 2024;2
6779;C;PAC;5;5;268;3;medium;F;7;4480;1;São Paulo;sexta-feira, 28 de fevereiro de 2020;quarta-feira, 4 de março de 2020;4
6780;F;PAC;4;4;273;3;low;F;3;5749;1;Amazonas;segunda-feira, 28 de fevereiro de 2022;sexta-feira, 4 de março de 2022;5
6781;D;PAC;5;5;246;3;medium;F;9;4107;0;Pernambuco;quarta-feira, 4 de março de 2020;sábado, 11 de abril de 2020;1
6782;F;PAC;5;1;142;6;medium;M;1;4843;1;Minas Gerais;domingo, 25 de fevereiro de 2024;sexta-feira, 1 de março de 2024;5
6783;A;PAC;5;2;168;2;low;M;6;5464;1;#REF!;sexta-feira, 23 de fevereiro de 2024;domingo, 25 de fevereiro de 2024;5
6784;B;PAC;5;2;249;3;low;M;9;5978;1;Santa Catarina;segunda-feira, 10 de outubro de 2022;quinta-feira, 13 de outubro de 2022;4
6785;C;PAC;3;1;220;3;medium;F;6;5319;0;Santa Catarina;terça-feira, 5 de abril de 2022;sábado, 14 de maio de 2022;1
6786;F;PAC;4;3;189;2;low;F;7;4765;0;Paraná;quinta-feira, 24 de junho de 2021;quarta-feira, 30 de junho de 2021;2
6787;D;PAC;5;2;237;4;low;M;5;5623;1;Minas Gerais;domingo, 25 de agosto de 2024;quinta-feira, 29 de agosto de 2024;5
6788;F;PAC;4;4;247;3;high;F;2;5324;1;Paraná;domingo, 20 de outubro de 2024;quarta-feira, 23 de outubro de 2024;4
6789;A;PAC;3;4;250;6;medium;M;1;4543;1;Mato Grosso do Sul;sábado, 15 de fevereiro de 2020;segunda-feira, 17 de fevereiro de 2020;5
6790;B;PAC;4;4;207;10;low;F;1;4602;0;Tocantins;segunda-feira, 25 de setembro de 2023;quinta-feira, 2 de novembro de 2023;3
6791;C;PAC;4;4;201;10;low;M;3;4202;0;Paraná;terça-feira, 17 de maio de 2022;quinta-feira, 2 de junho de 2022;2
6792;F;PAC;4;2;142;2;low;M;6;5326;0;Roraima;sexta-feira, 21 de janeiro de 2022;sábado, 5 de fevereiro de 2022;2
6793;D;PAC;3;1;207;2;low;M;7;4639;0;Rondônia;quarta-feira, 1 de abril de 2020;segunda-feira, 20 de abril de 2020;0
6794;F;PAC;3;1;214;2;high;F;10;4310;0;Rio Grande do Norte;domingo, 8 de março de 2020;segunda-feira, 30 de março de 2020;2
6795;A;PAC;4;3;134;10;medium;M;8;4337;0;Rio Grande do Sul;quinta-feira, 9 de janeiro de 2020;sábado, 18 de janeiro de 2020;1
6796;B;PAC;3;4;178;8;medium;F;6;4146;0;Santa Catarina;quarta-feira, 26 de outubro de 2022;quinta-feira, 24 de novembro de 2022;0
6797;C;PAC;4;1;186;2;low;M;4;4686;1;Alagoas;domingo, 28 de maio de 2023;sexta-feira, 2 de junho de 2023;5
6798;F;PAC;4;4;250;3;low;M;10;4505;0;Santa Catarina;terça-feira, 9 de julho de 2024;sexta-feira, 19 de julho de 2024;0
6799;D;PAC;4;3;172;3;medium;F;10;5434;0;Piauí;domingo, 8 de março de 2020;sexta-feira, 17 de abril de 2020;0
6800;F;PAC;3;4;265;10;low;M;10;4049;0;Sergipe;quarta-feira, 24 de julho de 2024;sábado, 31 de agosto de 2024;3
6801;A;PAC;3;2;158;7;medium;M;10;4244;1;Goiás;domingo, 26 de junho de 2022;sexta-feira, 1 de julho de 2022;4
6802;B;PAC;3;1;180;7;medium;M;10;5536;0;Distrito Federal;terça-feira, 17 de novembro de 2020;domingo, 13 de dezembro de 2020;3
6803;C;PAC;4;2;173;3;high;F;3;5364;0;Amazonas;segunda-feira, 14 de fevereiro de 2022;segunda-feira, 28 de fevereiro de 2022;2
6804;F;PAC;3;3;153;10;medium;M;10;5772;0;Amazonas;segunda-feira, 4 de outubro de 2021;terça-feira, 9 de novembro de 2021;2
6805;D;PAC;4;4;182;3;high;F;7;5197;0;Rio Grande do Norte;terça-feira, 7 de julho de 2020;sexta-feira, 7 de agosto de 2020;1
6806;F;PAC;3;1;192;3;low;F;9;5004;0;Goiás;segunda-feira, 2 de março de 2020;sexta-feira, 20 de março de 2020;0
6807;A;PAC;6;5;285;7;medium;M;9;4112;0;Paraíba;sexta-feira, 29 de janeiro de 2021;terça-feira, 9 de fevereiro de 2021;0
6808;B;PAC;3;3;151;6;low;F;6;4279;0;Mato Grosso;quinta-feira, 30 de junho de 2022;domingo, 24 de julho de 2022;1
6809;C;PAC;3;3;242;2;low;F;7;4501;0;Ceará;segunda-feira, 26 de junho de 2023;domingo, 30 de julho de 2023;1
6810;F;PAC;3;1;237;3;medium;F;4;5860;0;Rio de Janeiro;sexta-feira, 17 de setembro de 2021;terça-feira, 12 de outubro de 2021;0
6811;D;PAC;5;2;259;5;low;F;7;1032;0;Paraíba;segunda-feira, 11 de outubro de 2021;sexta-feira, 5 de novembro de 2021;2
6812;F;PAC;4;3;249;6;low;M;2;1046;1;Amazonas;terça-feira, 2 de novembro de 2021;domingo, 7 de novembro de 2021;5
6813;A;PAC;6;3;289;4;high;F;5;1708;0;Minas Gerais;quarta-feira, 21 de agosto de 2024;domingo, 29 de setembro de 2024;1
6814;B;PAC;6;3;308;5;medium;F;4;1118;0;Pará;quarta-feira, 1 de junho de 2022;segunda-feira, 27 de junho de 2022;0
6815;C;PAC;6;3;297;4;medium;M;2;1954;0;Alagoas;segunda-feira, 20 de setembro de 2021;sábado, 2 de outubro de 2021;0
6816;F;PAC;4;1;255;5;low;F;4;1005;0;Mato Grosso;domingo, 16 de abril de 2023;terça-feira, 16 de maio de 2023;2
6817;D;PAC;6;1;266;4;low;M;9;1287;0;Paraná;quinta-feira, 2 de abril de 2020;sexta-feira, 8 de maio de 2020;3
6818;F;PAC;7;2;302;4;low;M;6;1632;0;Santa Catarina;terça-feira, 15 de setembro de 2020;quinta-feira, 1 de outubro de 2020;0
6819;A;PAC;4;5;223;5;medium;F;6;1579;1;Pernambuco;quarta-feira, 27 de janeiro de 2021;sábado, 30 de janeiro de 2021;5
6820;B;PAC;6;5;261;4;low;F;9;1266;1;Ceará;quinta-feira, 25 de maio de 2023;sábado, 27 de maio de 2023;4
6821;C;PAC;4;4;273;5;low;M;10;1316;0;Amazonas;segunda-feira, 14 de outubro de 2024;domingo, 27 de outubro de 2024;3
6822;F;PAC;6;3;260;4;low;M;9;1131;1;Santa Catarina;sábado, 27 de novembro de 2021;quarta-feira, 1 de dezembro de 2021;5
6823;D;PAC;5;2;266;5;low;F;1;1504;1;Piauí;quarta-feira, 27 de janeiro de 2021;quinta-feira, 28 de janeiro de 2021;4
6824;F;sedex;2;1;164;5;low;M;4;1708;0;Goiás;segunda-feira, 21 de agosto de 2023;sábado, 23 de setembro de 2023;2
6825;A;sedex;5;3;240;6;medium;F;3;1321;0;Bahia;sábado, 27 de junho de 2020;sexta-feira, 17 de julho de 2020;3
6826;B;sedex;6;3;305;4;medium;F;9;1479;1;Rondônia;quarta-feira, 28 de abril de 2021;quinta-feira, 29 de abril de 2021;5
6827;C;sedex;5;4;248;5;low;F;3;1471;1;Pará;sexta-feira, 1 de janeiro de 2021;terça-feira, 5 de janeiro de 2021;5
