id_envio,corredor_armazenagem,metodo_envio,ligacoes_cliente,avaliacao_cliente,preco,qtd_itens,importancia,genero,desconto,peso_g,entrega_no_prazo,destino,data_envio,data_entrega,avaliacao_entrega,ingestion_timestamp,dias_entrega,categoria_entrega,avaliacao_final,entrega_rapida,faixa_preco,cliente_exigente
2389,D,pac,4,5,147.0,2,medium,F,19,1940,1,Sergipe,2020-09-26,2020-09-28,5,2025-05-20T23:01:37.806Z,2,expressa,5.0,1,médio,0
3003,A,sedex,3,1,274.0,3,low,M,4,2087,1,Rio Grande do Norte,2021-05-11,2021-05-15,4,2025-05-20T23:01:37.806Z,4,normal,2.5,0,alto,1
3141,A,sedex,3,3,256.0,4,medium,M,3,4732,0,Acre,2023-12-22,2024-01-26,3,2025-05-20T23:01:37.806Z,35,lenta,3.0,0,alto,0
3844,B,transportadora,3,1,199.0,6,medium,F,7,4805,0,Acre,2024-08-13,2024-09-11,2,2025-05-20T23:01:37.806Z,29,lenta,1.5,0,médio,1
5358,F,transportadora,4,5,183.0,2,medium,F,2,4533,1,desconhecido,2024-06-22,2024-06-24,5,2025-05-20T23:01:37.806Z,2,expressa,5.0,1,médio,0
6002,F,sedex,4,3,270.0,5,low,F,3,1786,1,Distrito Federal,2024-03-03,2024-03-04,5,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,alto,0
8668,B,pac,5,5,193.0,3,low,F,3,5037,0,Paraná,2023-01-01,2023-02-10,0,2025-05-20T23:01:37.806Z,40,lenta,2.5,0,médio,1
9859,D,sedex,6,3,166.0,5,medium,F,3,4596,1,Goiás,2024-01-17,2024-01-19,5,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,médio,0
10696,B,transportadora,3,5,222.0,3,low,F,10,5185,1,Amazonas,2020-10-15,2020-10-20,5,2025-05-20T23:01:37.806Z,5,normal,5.0,0,alto,0
730,B,pac,3,1,151.0,2,low,F,4,1748,1,Goiás,2021-08-11,2021-08-16,5,2025-05-20T23:01:37.806Z,5,normal,3.0,0,médio,1
1459,D,pac,3,2,231.0,3,low,M,55,3952,1,Piauí,2023-05-19,2023-05-23,4,2025-05-20T23:01:37.806Z,4,normal,3.0,0,alto,1
1721,C,pac,2,1,177.0,4,low,M,63,1058,1,desconhecido,2024-10-11,2024-10-12,5,2025-05-20T23:01:37.806Z,1,expressa,3.0,1,médio,1
2368,B,pac,4,5,185.0,2,low,F,47,3974,1,Minas Gerais,2024-07-23,2024-07-26,5,2025-05-20T23:01:37.806Z,3,normal,5.0,0,médio,0
2715,A,sedex,4,4,225.0,3,low,M,51,2892,1,Espírito Santo,2024-03-22,2024-03-27,5,2025-05-20T23:01:37.806Z,5,normal,4.5,0,alto,0
3098,F,pac,4,4,168.0,3,medium,M,53,1782,1,Maranhão,2023-02-20,2023-02-25,4,2025-05-20T23:01:37.806Z,5,normal,4.0,0,médio,0
3840,F,transportadora,5,2,171.0,3,low,M,3,4749,1,Pará,2022-04-28,2022-04-29,5,2025-05-20T23:01:37.806Z,1,expressa,3.5,1,médio,1
4076,F,pac,2,3,228.0,3,high,M,5,4663,0,Goiás,2023-10-18,2023-11-17,0,2025-05-20T23:01:37.806Z,30,lenta,1.5,0,alto,1
4297,D,pac,3,4,268.0,2,medium,F,4,1442,1,Ceará,2024-08-11,2024-08-14,5,2025-05-20T23:01:37.806Z,3,normal,4.5,0,alto,0
5965,D,pac,6,5,244.0,4,medium,F,6,1185,0,Minas Gerais,2021-04-03,2021-04-11,1,2025-05-20T23:01:37.806Z,8,lenta,3.0,0,alto,1
7098,F,sedex,5,1,238.0,3,high,M,2,5369,1,Pernambuco,2024-11-27,2024-12-02,4,2025-05-20T23:01:37.806Z,5,normal,2.5,0,alto,1
7230,F,pac,3,5,151.0,2,low,M,3,5039,0,Tocantins,2020-02-15,2020-03-15,0,2025-05-20T23:01:37.806Z,29,lenta,2.5,0,médio,1
7463,C,pac,5,1,255.0,5,medium,M,9,1156,1,Rio Grande do Sul,2022-02-26,2022-02-28,4,2025-05-20T23:01:37.806Z,2,expressa,2.5,1,alto,1
8215,D,sedex,3,5,172.0,3,medium,F,7,4929,0,Espírito Santo,2021-06-17,2021-07-09,1,2025-05-20T23:01:37.806Z,22,lenta,3.0,0,médio,1
10062,F,pac,3,1,189.0,3,low,M,1,4886,0,Acre,2023-10-20,2023-11-25,2,2025-05-20T23:01:37.806Z,36,lenta,1.5,0,médio,1
10655,C,pac,5,1,251.0,4,low,M,1,5011,1,desconhecido,2020-03-11,2020-03-16,4,2025-05-20T23:01:37.806Z,5,normal,2.5,0,alto,1
1143,A,pac,6,3,269.0,2,high,M,43,2300,1,Roraima,2020-05-16,2020-05-18,4,2025-05-20T23:01:37.806Z,2,expressa,3.5,1,alto,0
1283,C,pac,3,4,216.0,3,low,F,41,2042,1,Maranhão,2022-10-08,2022-10-10,4,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,alto,0
4881,A,pac,3,3,218.0,3,low,F,4,5086,1,Alagoas,2020-08-04,2020-08-05,5,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,alto,0
5053,D,sedex,4,1,133.0,2,medium,M,1,5274,1,Paraíba,2020-10-13,2020-10-18,4,2025-05-20T23:01:37.806Z,5,normal,2.5,0,médio,1
5440,B,pac,4,5,198.0,6,medium,F,6,5380,0,Santa Catarina,2022-07-05,2022-08-01,0,2025-05-20T23:01:37.806Z,27,lenta,2.5,0,médio,1
5625,A,transportadora,5,3,143.0,2,medium,M,5,5612,1,Minas Gerais,2024-08-13,2024-08-16,4,2025-05-20T23:01:37.806Z,3,normal,3.5,0,médio,0
5905,D,transportadora,5,4,202.0,3,low,F,3,4559,1,Sergipe,2023-10-22,2023-10-26,5,2025-05-20T23:01:37.806Z,4,normal,4.5,0,alto,0
7424,F,pac,4,2,184.0,3,low,M,3,1705,1,Santa Catarina,2021-08-30,2021-09-04,4,2025-05-20T23:01:37.806Z,5,normal,3.0,0,médio,1
8273,C,pac,7,4,290.0,4,low,F,10,1886,1,Acre,2021-06-21,2021-06-23,4,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,alto,0
9656,F,pac,6,3,244.0,5,medium,F,4,1121,1,Rio Grande do Norte,2020-01-31,2020-02-03,5,2025-05-20T23:01:37.806Z,3,normal,4.0,0,alto,0
9752,F,pac,4,3,212.0,3,low,F,1,4518,0,Santa Catarina,2021-12-09,2022-01-07,1,2025-05-20T23:01:37.806Z,29,lenta,2.0,0,alto,1
1363,D,sedex,4,5,233.0,3,medium,F,43,3856,1,Rio Grande do Norte,2024-03-04,2024-03-07,5,2025-05-20T23:01:37.806Z,3,normal,5.0,0,alto,0
2123,C,pac,3,4,181.0,2,medium,F,45,3448,1,Piauí,2021-09-15,2021-09-19,4,2025-05-20T23:01:37.806Z,4,normal,4.0,0,médio,0
2163,A,pac,6,2,195.0,3,medium,M,30,3462,1,Paraná,2024-02-05,2024-02-08,4,2025-05-20T23:01:37.806Z,3,normal,3.0,0,médio,1
3060,F,pac,5,5,195.0,2,low,F,6,3936,1,Piauí,2022-03-17,2022-03-19,4,2025-05-20T23:01:37.806Z,2,expressa,4.5,1,médio,0
3650,F,pac,5,4,266.0,6,low,F,5,5481,0,Minas Gerais,2020-03-21,2020-04-14,3,2025-05-20T23:01:37.806Z,24,lenta,3.5,0,alto,0
4994,F,pac,3,5,268.0,3,low,F,6,5603,0,desconhecido,2022-03-17,2022-04-26,0,2025-05-20T23:01:37.806Z,40,lenta,2.5,0,alto,1
5640,F,pac,3,3,183.0,3,low,F,3,5538,0,desconhecido,2023-10-10,2023-10-18,2,2025-05-20T23:01:37.806Z,8,lenta,2.5,0,médio,1
6663,A,pac,4,1,200.0,4,medium,M,3,5837,0,Distrito Federal,2023-09-20,2023-10-06,0,2025-05-20T23:01:37.806Z,16,lenta,0.5,0,médio,1
7878,F,pac,4,5,275.0,3,medium,M,1,5394,1,Pará,2021-10-29,2021-11-01,4,2025-05-20T23:01:37.806Z,3,normal,4.5,0,alto,0
8571,A,pac,3,1,165.0,3,low,M,10,5823,0,Sergipe,2022-02-04,2022-03-02,2,2025-05-20T23:01:37.806Z,26,lenta,1.5,0,médio,1
10188,F,pac,5,2,243.0,6,medium,M,7,1752,0,Sergipe,2024-10-13,2024-10-21,1,2025-05-20T23:01:37.806Z,8,lenta,1.5,0,alto,1
10534,B,sedex,3,2,188.0,3,medium,M,8,5709,0,Goiás,2021-03-16,2021-04-05,0,2025-05-20T23:01:37.806Z,20,lenta,1.0,0,médio,1
3291,A,transportadora,5,2,253.0,2,high,F,2,5643,1,Sergipe,2024-11-04,2024-11-07,4,2025-05-20T23:01:37.806Z,3,normal,3.0,0,alto,1
4877,C,pac,4,2,237.0,3,low,F,7,4785,0,Ceará,2024-12-17,2024-12-25,0,2025-05-20T23:01:37.806Z,8,lenta,1.0,0,alto,1
5754,F,transportadora,3,4,239.0,8,high,M,4,4192,0,Roraima,2024-03-17,2024-04-24,1,2025-05-20T23:01:37.806Z,38,lenta,2.5,0,alto,1
8616,F,sedex,4,5,239.0,5,low,M,7,1380,0,Amazonas,2021-12-20,2022-01-04,3,2025-05-20T23:01:37.806Z,15,lenta,4.0,0,alto,0
9311,C,sedex,4,1,213.0,5,low,M,10,5492,0,Bahia,2020-01-12,2020-02-19,1,2025-05-20T23:01:37.806Z,38,lenta,1.0,0,alto,1
10207,D,pac,4,2,259.0,5,medium,F,2,1054,0,Santa Catarina,2023-03-31,2023-05-01,0,2025-05-20T23:01:37.806Z,31,lenta,1.0,0,alto,1
85,D,pac,4,5,197.0,2,medium,F,40,2710,1,Alagoas,2021-03-09,2021-03-13,5,2025-05-20T23:01:37.806Z,4,normal,5.0,0,médio,0
394,B,sedex,5,4,169.0,2,low,F,20,1765,1,Rio de Janeiro,2022-05-28,2022-06-02,5,2025-05-20T23:01:37.806Z,5,normal,4.5,0,médio,0
767,C,pac,2,1,249.0,3,low,M,11,2534,1,Mato Grosso,2023-06-18,2023-06-20,4,2025-05-20T23:01:37.806Z,2,expressa,2.5,1,alto,1
1038,F,pac,3,1,156.0,3,medium,M,49,1253,1,Espírito Santo,2020-11-03,2020-11-07,5,2025-05-20T23:01:37.806Z,4,normal,3.0,0,médio,1
1221,A,sedex,3,2,178.0,4,medium,F,48,1079,1,Paraná,2021-08-21,2021-08-22,4,2025-05-20T23:01:37.806Z,1,expressa,3.0,1,médio,1
3942,F,pac,3,5,271.0,4,medium,M,1,5852,1,Espírito Santo,2022-01-29,2022-01-30,4,2025-05-20T23:01:37.806Z,1,expressa,4.5,1,alto,0
4497,A,sedex,4,2,223.0,4,low,M,2,5709,0,Bahia,2024-04-28,2024-06-04,0,2025-05-20T23:01:37.806Z,37,lenta,1.0,0,alto,1
5937,A,pac,6,3,202.0,4,medium,F,3,4496,1,Pernambuco,2020-08-25,2020-08-29,5,2025-05-20T23:01:37.806Z,4,normal,4.0,0,alto,0
8191,D,pac,3,3,231.0,3,medium,F,9,4623,1,Amazonas,2021-04-05,2021-04-07,4,2025-05-20T23:01:37.806Z,2,expressa,3.5,1,alto,0
8695,D,pac,3,5,220.0,3,low,F,9,5672,1,Pernambuco,2022-01-03,2022-01-08,4,2025-05-20T23:01:37.806Z,5,normal,4.5,0,alto,0
9207,A,pac,3,2,226.0,2,low,M,10,4254,0,Pernambuco,2023-06-20,2023-07-01,2,2025-05-20T23:01:37.806Z,11,lenta,2.0,0,alto,1
10386,F,sedex,5,5,272.0,2,low,F,4,5342,0,Mato Grosso,2021-09-06,2021-09-30,2,2025-05-20T23:01:37.806Z,24,lenta,3.5,0,alto,1
5727,A,pac,6,4,290.0,4,medium,M,10,1366,0,Rio Grande do Sul,2023-04-28,2023-05-06,1,2025-05-20T23:01:37.806Z,8,lenta,2.5,0,alto,1
7355,C,pac,3,5,265.0,4,low,F,8,5087,1,Mato Grosso do Sul,2024-06-22,2024-06-25,5,2025-05-20T23:01:37.806Z,3,normal,5.0,0,alto,0
8772,F,transportadora,5,4,220.0,2,medium,M,8,5073,0,Acre,2021-07-01,2021-08-05,1,2025-05-20T23:01:37.806Z,35,lenta,2.5,0,alto,1
10801,D,sedex,5,5,253.0,6,low,F,1,1300,0,Roraima,2024-08-22,2024-09-13,1,2025-05-20T23:01:37.806Z,22,lenta,3.0,0,alto,1
72,F,pac,5,5,230.0,2,low,F,2,2229,1,Rio Grande do Sul,2023-04-12,2023-04-15,5,2025-05-20T23:01:37.806Z,3,normal,5.0,0,alto,0
3182,F,pac,3,5,149.0,3,low,F,9,5412,0,Rio de Janeiro,2024-10-14,2024-11-23,3,2025-05-20T23:01:37.806Z,40,lenta,4.0,0,médio,0
3828,F,sedex,3,3,182.0,4,low,M,10,1690,1,Tocantins,2022-01-20,2022-01-25,5,2025-05-20T23:01:37.806Z,5,normal,4.0,0,médio,0
4013,C,pac,4,2,179.0,3,low,M,3,5284,0,Rio de Janeiro,2020-03-10,2020-04-03,0,2025-05-20T23:01:37.806Z,24,lenta,1.0,0,médio,1
4639,D,sedex,5,4,223.0,2,low,M,5,4424,1,Rondônia,2021-04-23,2021-04-25,4,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,alto,0
5170,B,pac,4,1,196.0,3,low,M,4,4634,1,Mato Grosso,2024-12-09,2024-12-14,5,2025-05-20T23:01:37.806Z,5,normal,3.0,0,médio,1
6316,B,transportadora,5,3,257.0,5,medium,F,7,1565,1,Santa Catarina,2020-03-20,2020-03-25,4,2025-05-20T23:01:37.806Z,5,normal,3.5,0,alto,0
7945,D,transportadora,4,1,145.0,3,low,M,8,5127,0,Rio Grande do Sul,2023-10-02,2023-10-24,1,2025-05-20T23:01:37.806Z,22,lenta,1.0,0,médio,1
9140,F,pac,6,5,298.0,4,medium,F,8,1759,1,Rio de Janeiro,2020-01-19,2020-01-21,5,2025-05-20T23:01:37.806Z,2,expressa,5.0,1,alto,0
9447,A,sedex,6,5,260.0,4,low,F,8,1347,1,Minas Gerais,2023-05-07,2023-05-12,5,2025-05-20T23:01:37.806Z,5,normal,5.0,0,alto,0
9459,A,transportadora,5,1,271.0,5,low,M,4,1353,0,Ceará,2024-06-08,2024-06-27,1,2025-05-20T23:01:37.806Z,19,lenta,1.0,0,alto,1
10408,B,transportadora,4,3,248.0,5,low,M,3,1093,0,Mato Grosso,2023-07-20,2023-08-05,0,2025-05-20T23:01:37.806Z,16,lenta,1.5,0,alto,1
10809,A,sedex,2,4,155.0,5,low,M,9,1740,1,Rio de Janeiro,2023-12-16,2023-12-21,4,2025-05-20T23:01:37.806Z,5,normal,4.0,0,médio,0
10960,B,transportadora,4,2,227.0,10,low,F,10,4619,0,Rio Grande do Norte,2024-11-04,2024-12-12,1,2025-05-20T23:01:37.806Z,38,lenta,1.5,0,alto,1
542,F,sedex,4,3,142.0,3,low,F,35,1512,1,Bahia,2023-06-16,2023-06-21,5,2025-05-20T23:01:37.806Z,5,normal,4.0,0,médio,0
3408,F,sedex,3,2,253.0,3,low,F,7,4915,0,Rio Grande do Sul,2020-04-20,2020-05-26,1,2025-05-20T23:01:37.806Z,36,lenta,1.5,0,alto,1
5042,F,pac,6,2,301.0,5,medium,F,3,1586,0,São Paulo,2021-04-02,2021-04-16,0,2025-05-20T23:01:37.806Z,14,lenta,1.0,0,alto,1
5221,D,transportadora,6,3,292.0,4,low,F,10,1270,0,Pará,2022-06-30,2022-07-15,1,2025-05-20T23:01:37.806Z,15,lenta,2.0,0,alto,1
7472,F,pac,7,2,282.0,5,low,M,6,1744,1,Ceará,2023-08-13,2023-08-17,5,2025-05-20T23:01:37.806Z,4,normal,3.5,0,alto,1
7956,F,transportadora,7,3,285.0,4,low,M,10,1935,1,Maranhão,2020-08-06,2020-08-08,4,2025-05-20T23:01:37.806Z,2,expressa,3.5,1,alto,0
9397,D,pac,7,5,255.0,4,low,M,7,1104,0,Mato Grosso,2023-03-28,2023-04-02,1,2025-05-20T23:01:37.806Z,5,normal,3.0,0,alto,1
9622,B,pac,3,2,158.0,2,medium,F,8,5907,0,Ceará,2024-03-06,2024-04-01,0,2025-05-20T23:01:37.806Z,26,lenta,1.0,0,médio,1
10097,C,pac,5,1,151.0,3,low,F,9,4895,0,São Paulo,2020-03-25,2020-04-15,3,2025-05-20T23:01:37.806Z,21,lenta,2.0,0,médio,1
10933,D,pac,4,2,261.0,5,low,F,8,1235,1,São Paulo,2022-08-30,2022-09-01,5,2025-05-20T23:01:37.806Z,2,expressa,3.5,1,alto,1
1071,A,sedex,3,4,250.0,2,high,M,61,3207,1,Piauí,2023-10-06,2023-10-11,5,2025-05-20T23:01:37.806Z,5,normal,4.5,0,alto,0
1082,F,sedex,6,3,270.0,3,low,F,56,3251,1,São Paulo,2021-11-28,2021-12-01,5,2025-05-20T23:01:37.806Z,3,normal,4.0,0,alto,0
1622,F,sedex,5,2,260.0,2,high,M,58,2018,1,Paraíba,2020-04-18,2020-04-21,4,2025-05-20T23:01:37.806Z,3,normal,3.0,0,alto,1
2667,A,pac,3,2,138.0,3,low,M,49,1923,1,Sergipe,2024-10-27,2024-10-31,4,2025-05-20T23:01:37.806Z,4,normal,3.0,0,médio,1
2680,B,pac,3,1,185.0,2,low,F,41,3787,1,Alagoas,2024-02-29,2024-03-02,4,2025-05-20T23:01:37.806Z,2,expressa,2.5,1,médio,1
2904,F,pac,6,4,192.0,3,high,F,19,2944,1,Santa Catarina,2020-04-12,2020-04-15,5,2025-05-20T23:01:37.806Z,3,normal,4.5,0,médio,0
3248,F,pac,5,4,222.0,3,low,M,7,5340,0,Goiás,2023-03-12,2023-04-06,1,2025-05-20T23:01:37.806Z,25,lenta,2.5,0,alto,1
3489,A,pac,5,4,152.0,3,low,M,1,5314,1,Minas Gerais,2022-03-19,2022-03-24,5,2025-05-20T23:01:37.806Z,5,normal,4.5,0,médio,0
3639,A,pac,3,5,146.0,5,high,F,7,4538,0,Rio Grande do Sul,2020-04-22,2020-05-23,2,2025-05-20T23:01:37.806Z,31,lenta,3.5,0,médio,1
10247,C,pac,3,1,259.0,4,low,F,9,4084,1,desconhecido,2021-01-06,2021-01-08,5,2025-05-20T23:01:37.806Z,2,expressa,3.0,1,alto,1
10984,B,pac,4,3,229.0,6,medium,M,1,1235,1,desconhecido,2021-01-01,2021-01-02,4,2025-05-20T23:01:37.806Z,1,expressa,3.5,1,alto,0
777,A,pac,5,1,175.0,3,medium,F,64,1110,1,Rio Grande do Sul,2024-11-29,2024-12-04,5,2025-05-20T23:01:37.806Z,5,normal,3.0,0,médio,1
2564,F,pac,4,5,156.0,3,low,F,33,1836,1,Espírito Santo,2021-03-03,2021-03-08,5,2025-05-20T23:01:37.806Z,5,normal,5.0,0,médio,0
2759,C,pac,5,5,149.0,7,medium,F,50,1346,1,Bahia,2023-07-04,2023-07-08,4,2025-05-20T23:01:37.806Z,4,normal,4.5,0,médio,0
2846,F,pac,4,5,146.0,3,low,F,9,1685,1,Roraima,2021-10-27,2021-11-01,5,2025-05-20T23:01:37.806Z,5,normal,5.0,0,médio,0
4964,F,pac,5,1,164.0,3,low,M,7,4540,1,Paraíba,2021-12-08,2021-12-11,5,2025-05-20T23:01:37.806Z,3,normal,3.0,0,médio,1
5903,C,transportadora,3,5,162.0,2,high,M,1,4573,1,Rondônia,2020-07-21,2020-07-25,5,2025-05-20T23:01:37.806Z,4,normal,5.0,0,médio,0
9419,C,pac,5,4,238.0,6,low,M,6,1850,1,Pernambuco,2024-06-25,2024-06-30,4,2025-05-20T23:01:37.806Z,5,normal,4.0,0,alto,0
9441,A,sedex,5,2,269.0,6,medium,F,5,1097,0,Rondônia,2021-10-14,2021-11-07,0,2025-05-20T23:01:37.806Z,24,lenta,1.0,0,alto,1
9501,A,pac,4,2,201.0,3,medium,F,4,4613,0,Paraíba,2022-03-05,2022-04-07,2,2025-05-20T23:01:37.806Z,33,lenta,2.0,0,alto,1
10840,B,transportadora,4,3,148.0,3,medium,M,8,4240,1,Distrito Federal,2021-09-09,2021-09-12,4,2025-05-20T23:01:37.806Z,3,normal,3.5,0,médio,0
1386,F,transportadora,3,5,166.0,2,low,M,45,1665,1,Rio de Janeiro,2021-06-29,2021-07-03,4,2025-05-20T23:01:37.806Z,4,normal,4.5,0,médio,0
2291,C,pac,4,2,273.0,4,low,F,26,3223,1,Amazonas,2024-08-23,2024-08-28,5,2025-05-20T23:01:37.806Z,5,normal,3.5,0,alto,1
3319,D,pac,3,2,254.0,2,low,M,1,4334,0,Espírito Santo,2022-07-03,2022-07-30,2,2025-05-20T23:01:37.806Z,27,lenta,2.0,0,alto,1
3704,F,transportadora,6,3,225.0,4,low,M,5,4184,1,Bahia,2022-05-28,2022-06-01,5,2025-05-20T23:01:37.806Z,4,normal,4.0,0,alto,0
5353,D,transportadora,5,4,235.0,2,medium,M,9,5549,0,Distrito Federal,2022-06-05,2022-07-08,1,2025-05-20T23:01:37.806Z,33,lenta,2.5,0,alto,1
5365,D,pac,4,1,200.0,2,low,M,5,5072,1,Mato Grosso do Sul,2023-02-16,2023-02-18,5,2025-05-20T23:01:37.806Z,2,expressa,3.0,1,médio,1
6038,F,transportadora,6,2,293.0,4,low,F,4,1764,1,São Paulo,2021-10-17,2021-10-22,5,2025-05-20T23:01:37.806Z,5,normal,3.5,0,alto,1
6185,C,pac,5,5,266.0,5,low,F,9,4500,0,Acre,2024-07-07,2024-07-17,3,2025-05-20T23:01:37.806Z,10,lenta,4.0,0,alto,0
7438,B,pac,5,2,145.0,6,medium,M,9,4243,0,Maranhão,2024-03-08,2024-03-27,3,2025-05-20T23:01:37.806Z,19,lenta,2.5,0,médio,1
8064,F,sedex,3,2,235.0,2,medium,F,10,4172,0,Espírito Santo,2023-04-10,2023-05-18,1,2025-05-20T23:01:37.806Z,38,lenta,1.5,0,alto,1
9785,C,pac,4,4,267.0,3,medium,M,9,5254,0,Rio Grande do Norte,2024-04-17,2024-05-12,1,2025-05-20T23:01:37.806Z,25,lenta,2.5,0,alto,1
173,C,pac,3,4,148.0,3,low,M,56,1550,1,Piauí,2022-07-30,2022-08-03,5,2025-05-20T23:01:37.806Z,4,normal,4.5,0,médio,0
2083,D,pac,5,4,215.0,2,medium,M,34,2713,1,Roraima,2023-05-01,2023-05-04,5,2025-05-20T23:01:37.806Z,3,normal,4.5,0,alto,0
2750,F,transportadora,3,3,192.0,7,high,F,25,2152,1,Minas Gerais,2021-08-25,2021-08-26,5,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,médio,0
4140,F,pac,4,3,201.0,2,low,F,4,4955,1,Distrito Federal,2022-05-22,2022-05-24,5,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,alto,0
4304,F,pac,4,3,175.0,4,medium,F,5,5177,1,Amazonas,2022-09-21,2022-09-23,4,2025-05-20T23:01:37.806Z,2,expressa,3.5,1,médio,0
5331,A,sedex,4,2,164.0,4,low,M,2,5008,0,Mato Grosso do Sul,2021-05-15,2021-06-20,3,2025-05-20T23:01:37.806Z,36,lenta,2.5,0,médio,1
5653,D,pac,3,5,196.0,3,medium,F,9,4741,1,Ceará,2023-01-04,2023-01-06,4,2025-05-20T23:01:37.806Z,2,expressa,4.5,1,médio,0
7613,C,pac,4,2,273.0,3,low,M,2,5712,0,Distrito Federal,2024-02-09,2024-02-23,2,2025-05-20T23:01:37.806Z,14,lenta,2.0,0,alto,1
8097,A,transportadora,4,2,216.0,3,low,M,4,4309,1,Sergipe,2023-03-21,2023-03-26,4,2025-05-20T23:01:37.806Z,5,normal,3.0,0,alto,1
8811,A,pac,4,4,266.0,7,medium,F,10,5901,0,Goiás,2021-10-05,2021-10-26,0,2025-05-20T23:01:37.806Z,21,lenta,2.0,0,alto,1
1472,F,pac,5,2,243.0,2,medium,F,4,3681,1,Distrito Federal,2021-06-14,2021-06-17,4,2025-05-20T23:01:37.806Z,3,normal,3.0,0,alto,1
3935,C,pac,6,5,178.0,3,low,F,5,4096,0,Sergipe,2023-03-26,2023-04-21,3,2025-05-20T23:01:37.806Z,26,lenta,4.0,0,médio,0
5660,F,pac,3,1,153.0,4,medium,F,1,4608,0,Paraíba,2022-10-07,2022-11-11,0,2025-05-20T23:01:37.806Z,35,lenta,0.5,0,médio,1
5661,A,pac,4,4,152.0,2,medium,F,5,5324,0,Rio de Janeiro,2023-04-19,2023-05-06,3,2025-05-20T23:01:37.806Z,17,lenta,3.5,0,médio,0
7139,C,transportadora,3,4,180.0,7,high,M,4,4408,0,Amazonas,2022-01-12,2022-01-28,0,2025-05-20T23:01:37.806Z,16,lenta,2.0,0,médio,1
7701,A,pac,5,4,199.0,5,medium,M,6,5210,1,Sergipe,2021-03-05,2021-03-10,4,2025-05-20T23:01:37.806Z,5,normal,4.0,0,médio,0
8117,C,pac,6,4,224.0,4,low,F,6,4493,0,Acre,2024-03-16,2024-03-26,1,2025-05-20T23:01:37.806Z,10,lenta,2.5,0,alto,1
10236,F,pac,4,3,199.0,2,low,M,4,5855,0,Paraná,2024-07-14,2024-08-22,3,2025-05-20T23:01:37.806Z,39,lenta,3.0,0,médio,0
39,A,pac,5,1,215.0,4,low,F,56,3905,1,Tocantins,2023-07-19,2023-07-23,4,2025-05-20T23:01:37.806Z,4,normal,2.5,0,alto,1
1851,A,pac,3,4,203.0,3,low,M,18,3127,1,desconhecido,2024-05-07,2024-05-12,5,2025-05-20T23:01:37.806Z,5,normal,4.5,0,alto,0
3482,F,pac,4,3,254.0,4,low,M,9,4492,0,Pernambuco,2020-11-26,2020-12-16,3,2025-05-20T23:01:37.806Z,20,lenta,3.0,0,alto,0
3522,F,pac,2,2,190.0,2,medium,M,7,4075,0,Pará,2022-01-28,2022-02-21,0,2025-05-20T23:01:37.806Z,24,lenta,1.0,0,médio,1
3676,B,sedex,4,5,148.0,3,low,M,5,4913,0,Rio Grande do Norte,2021-01-05,2021-01-16,3,2025-05-20T23:01:37.806Z,11,lenta,4.0,0,médio,0
4490,F,pac,3,2,134.0,3,low,M,6,4778,1,Sergipe,2024-09-01,2024-09-02,4,2025-05-20T23:01:37.806Z,1,expressa,3.0,1,médio,1
5702,F,pac,4,4,147.0,4,low,F,8,5882,0,Rio de Janeiro,2020-07-03,2020-08-01,2,2025-05-20T23:01:37.806Z,29,lenta,3.0,0,médio,1
5778,F,pac,6,5,304.0,4,low,M,8,1755,1,Pernambuco,2022-01-19,2022-01-24,5,2025-05-20T23:01:37.806Z,5,normal,5.0,0,alto,0
6284,F,sedex,5,1,231.0,5,low,M,10,1418,0,Ceará,2020-07-29,2020-09-03,1,2025-05-20T23:01:37.806Z,36,lenta,1.0,0,alto,1
6312,F,transportadora,6,5,269.0,4,low,M,9,1826,0,Minas Gerais,2022-04-05,2022-04-21,2,2025-05-20T23:01:37.806Z,16,lenta,3.5,0,alto,1
6744,F,pac,6,3,165.0,5,medium,M,5,4871,0,Santa Catarina,2021-07-26,2021-09-02,2,2025-05-20T23:01:37.806Z,38,lenta,2.5,0,médio,1
7811,C,transportadora,4,3,262.0,4,high,F,2,4783,1,Goiás,2020-11-12,2020-11-13,5,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,alto,0
8138,F,pac,4,5,235.0,4,medium,M,6,4633,1,Pará,2023-04-24,2023-04-25,4,2025-05-20T23:01:37.806Z,1,expressa,4.5,1,alto,0
9079,D,pac,4,3,225.0,2,medium,F,2,4169,1,Sergipe,2022-02-26,2022-02-27,5,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,alto,0
9265,D,pac,4,3,255.0,4,medium,F,10,4740,0,desconhecido,2021-02-24,2021-03-13,2,2025-05-20T23:01:37.806Z,17,lenta,2.5,0,alto,1
915,A,pac,3,1,255.0,2,medium,M,42,3459,1,Rio de Janeiro,2020-12-12,2020-12-14,4,2025-05-20T23:01:37.806Z,2,expressa,2.5,1,alto,1
